name,price,brand,no_of_votes,rating,os,utility,thickness,weight,warranty,display_size,ppi,aspect_ratio,antiglare,touch_screen,ram,hdd,ssd,graphic,cache,thread,core,hdmi,mcr,wifi,bluetooth,backlit_keyboard,inbuilt_microphone,thunderbolt,fingerprint_sensor,ethernet,display_port,camera,num_of_cell,battery_capacity,pixel_width,pixel_height,usb3,usb2,type_c,processor_brand,processor_model,processor_gen
MSI Modern 14 C12M-444IN Laptop (12th Gen Core i3/ 16GB/ 512GB SSD/ Win11 Home),37990.0,MSI,93,4.4,Windows,Performance,medium,lite,1.0,small,157,16:9,1,0,16,0,512,Integrated,10.0,8.0,6.0,1,0,1,1,1,1,0,0,0,0,,3.0,49.61666666666666,1920.0,1080.0,0,2,0,Intel,i3,12.0
Asus Vivobook 14X 90NB11H2-M004D0 Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/4 GB Graphics),63990.0,Asus,90,4.1,Windows,Performance,medium,lite,1.0,small,162,16:10,1,0,16,0,512,NVIDIA,12.0,12.0,8.0,1,0,1,1,1,1,0,1,0,0,,3.0,50.0,1920.0,1200.0,2,0,0,Intel,i5,12.0
Lenovo V15 G2 ALC 82KDA01YIH Laptop (AMD Ryzen 5 5500U/ 8GB/ 512GB SSD/ DOS),35990.0,Lenovo,127,4.4,Others,Performance,medium,medium,1.0,medium,141,16:9,1,0,8,0,512,AMD,8.0,12.0,6.0,1,0,1,1,0,1,0,0,1,0,1.0,2.0,39.840624999999996,1920.0,1080.0,0,1,0,AMD,5,5.0
Lenovo ThinkBook 15 G3 ACL 21A4A08VIH Laptop (AMD Ryzen 5 5500U/ 8 GB/ 512 GB SSD/ Win11 Home),41490.0,Lenovo,106,4.1,Windows,Performance,medium,medium,1.0,medium,141,16:9,1,0,8,0,512,AMD,8.0,12.0,6.0,1,1,1,1,0,1,0,1,1,0,,3.0,45.0,1920.0,1080.0,0,2,0,AMD,5,5.0
Asus Vivobook Pro 15 M6500QF-HN521WS Laptop (Ryzen 5 5600HS/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),53990.0,Asus,276,4.55,Windows,Performance,medium,medium,1.0,medium,141,16:9,1,0,8,0,512,NVIDIA,16.0,12.0,6.0,1,0,1,1,1,1,1,0,0,0,,3.0,50.0,1920.0,1080.0,0,2,0,AMD,5,5.0
Asus Vivobook Pro 15 M6500QF-HN741WS Laptop (Ryzen 7 5800H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),64990.0,Asus,110,4.1,Windows,Performance,medium,medium,1.0,medium,141,16:9,1,0,16,0,512,NVIDIA,16.0,16.0,8.0,1,0,1,1,1,1,1,0,0,0,,3.0,50.0,1920.0,1080.0,0,2,0,AMD,7,5.0
HP Victus 16 7K4J6PAACJ Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),59990.0,HP,66,4.55,Windows,Gaming,thick,heavy,1.0,large,137,16:9,1,0,8,0,512,NVIDIA,12.0,12.0,6.0,1,1,1,1,1,1,0,0,1,0,,4.0,70.0,1920.0,1080.0,3,0,0,Intel,i5,11.0
Acer Aspire 7 A715-76G UN.QMESI.003 Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),51990.0,Acer,314,4.2,Windows,Performance,medium,heavy,1.0,medium,141,16:9,0,0,16,0,512,NVIDIA,12.0,12.0,8.0,1,0,1,1,1,1,0,0,1,0,,3.0,49.61666666666666,1920.0,1080.0,3,0,0,Intel,i5,12.0
Asus VivoBook 14 X415EA-EK326WS Notebook (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),37990.0,Asus,156,4.15,Windows,Everyday Use,medium,medium,1.0,small,157,16:9,1,0,8,0,512,Integrated,6.0,4.0,2.0,1,0,1,1,0,1,0,1,0,0,,2.0,37.0,1920.0,1080.0,0,2,0,Intel,i3,11.0
Lenovo V15 G4 82YU00W6IN Laptop (AMD Ryzen 3 7320U/ 8GB/ 512GB SSD/ DOS),31499.0,Lenovo,103,4.3,Others,Performance,medium,medium,1.0,medium,147,16:9,1,0,8,0,512,AMD,4.0,8.0,4.0,1,1,1,1,0,1,0,0,1,0,,2.0,39.840624999999996,1920.0,1080.0,2,0,0,AMD,3,7.0
Asus VivoBook 15 X515EA-EJ328WS Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11),35990.0,Asus,4833,4.3,Windows,Performance,medium,medium,1.0,medium,141,16:9,1,0,8,0,512,Integrated,6.0,4.0,2.0,1,0,1,1,1,1,0,0,0,0,,2.0,37.0,1920.0,1080.0,0,2,0,Intel,i3,11.0
Asus Vivobook S15 OLED 2023 S5504VA-MA554WS Laptop (13th Gen Core i5/ 16GB/ 1TB SSD/ Win11),94990.0,Asus,91,4.4,Windows,Performance,medium,medium,1.0,medium,212,16:9,1,0,16,0,1024,Integrated,18.0,16.0,12.0,1,0,1,1,1,1,1,1,0,0,,4.0,70.58211920529801,2880.0,1620.0,0,1,0,Intel,i5,13.0
Dell Alienware x14 R2 Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win 11/ 6GB Graph),208990.0,Dell,51,4.1,Windows,Gaming,slim,medium,1.0,small,216,16:9,1,0,16,0,1024,NVIDIA,24.0,16.0,10.0,1,0,1,1,1,1,1,0,0,0,,6.0,80.5,2560.0,1600.0,1,0,0,Intel,i7,13.0
Lenovo V15 G3 IAP Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/Win11),36990.0,Lenovo,106,4.6,Windows,Everyday Use,medium,medium,1.0,medium,141,16:9,1,0,8,0,512,Integrated,10.0,8.0,6.0,1,0,1,1,0,1,0,0,1,0,,2.0,38.0,1920.0,1080.0,0,1,0,Intel,i3,12.0
Lenovo Thinkpad E14 20TA00J2IG Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Pro),74000.0,Lenovo,90,4.4,Windows,Performance,medium,lite,3.0,small,157,16:9,1,0,16,0,512,Integrated,8.0,8.0,4.0,1,0,1,1,1,1,1,0,1,0,,3.0,45.0,1920.0,1080.0,0,1,0,Intel,i5,11.0
Lenovo V15 G3 82C7007SGE Laptop (AMD Ryzen 3 7320U/ 8GB/ 512GB SSD/ Win11 Home),31990.0,Lenovo,214,4.15,Windows,Performance,medium,medium,1.0,medium,147,16:9,1,0,8,0,512,AMD,4.0,8.0,4.0,1,1,1,1,0,1,0,0,1,0,,2.0,38.0,1920.0,1080.0,0,1,0,AMD,3,7.0
Lenovo V15 G3 Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/Win11),51999.0,Lenovo,81,4.6,Windows,Everyday Use,medium,medium,1.0,medium,141,16:9,1,0,8,0,512,Integrated,12.0,12.0,10.0,1,0,1,1,0,1,0,0,1,0,,2.0,38.0,1920.0,1080.0,0,1,0,Intel,i5,12.0
Lenovo V14 G3 IAP Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11),49990.0,Lenovo,108,4.65,Windows,Everyday Use,medium,lite,1.0,small,157,16:9,1,0,8,0,512,Integrated,12.0,12.0,10.0,1,0,1,1,0,1,0,0,1,0,,2.0,38.0,1920.0,1080.0,0,1,0,Intel,i5,12.0
Lenovo V14 G3 IAP Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11),36490.0,Lenovo,111,4.3,Windows,Everyday Use,medium,lite,1.0,small,157,16:9,1,0,8,0,512,Integrated,10.0,8.0,6.0,1,0,1,1,0,1,0,0,1,0,,2.0,38.0,1920.0,1080.0,0,1,0,Intel,i3,12.0
Acer Aspire 7 A715-76G NH.QMFSI.003 Gaming Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),57990.0,Acer,91,4.55,Windows,Performance,thick,heavy,1.0,medium,141,16:9,0,0,8,0,512,NVIDIA,12.0,12.0,8.0,1,0,1,1,1,0,0,1,1,0,,3.0,49.61666666666666,1920.0,1080.0,3,0,0,Intel,i5,12.0
Lenovo IdeaPad 3 15ITL6 82H803HLIN Laptop (11th Gen Core i3/ 8GB/ 256GB SSD/ Win11 Home),35990.0,Lenovo,78,4.7,Windows,Performance,medium,medium,1.0,medium,141,16:9,1,0,8,0,256,Integrated,6.0,4.0,2.0,1,1,1,1,1,1,0,0,0,0,,2.0,45.0,1920.0,1080.0,0,1,0,Intel,i3,11.0
Lenovo IdeaPad Slim 3 82H803B6IN Laptop (11th Gen Core i7/ 16GB/ 512GB SSD/ Win11),61601.0,Lenovo,106,4.15,Windows,Performance,medium,medium,1.0,medium,157,16:9,1,0,16,0,512,Integrated,12.0,8.0,4.0,1,1,1,1,1,1,0,1,0,0,,3.0,45.0,1920.0,1080.0,0,1,0,Intel,i7,11.0
Dell Inspiron 3530 Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),67990.0,Dell,80,4.1,Windows,Everyday Use,medium,medium,1.0,medium,141,16:9,0,0,8,0,512,Integrated,12.0,12.0,10.0,1,0,1,1,1,1,0,0,0,0,,3.0,41.0,1920.0,1080.0,0,1,0,Intel,i5,13.0
Lenovo ThinkBook 15 G3 ACL 21A4003KUS Laptop (AMD Ryzen 7 5700U/ 16GB/ 512 GB SSD/ Win11 Home),59990.0,Lenovo,112,4.15,Windows,Performance,medium,medium,1.0,medium,141,16:9,1,0,16,0,512,AMD,8.0,16.0,8.0,1,1,1,1,0,1,0,0,1,0,,3.0,45.0,1920.0,1080.0,0,2,0,AMD,7,5.0
Acer Aspire Lite AL15-51 UN.431SI.288 Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11),44990.0,Acer,85,4.3,Windows,Performance,medium,medium,1.0,medium,141,16:9,1,0,8,0,512,Integrated,8.0,8.0,4.0,1,1,1,1,0,1,0,0,1,0,,3.0,36.0,1920.0,1080.0,0,1,0,Intel,i5,11.0
Gigabyte Aero 14 OLED BMF Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Pro/ 6GB Graph),164990.0,Gigabyte,96,4.0,Windows,Performance,medium,lite,2.0,small,243,16:10,1,0,16,0,1024,NVIDIA,24.0,20.0,14.0,1,0,1,1,1,1,1,0,0,0,,6.0,63.0,2880.0,1800.0,1,0,0,Intel,i7,13.0
Dell Alienware x15 R2 D569947WIN9 Gaming Laptop (12th Gen Core i9/ 32 GB RAM/ 1 TB SSD/ Win 11/ 8 GB Graphics),304990.0,Dell,71,4.35,Windows,Everyday Use,thick,heavy,1.0,medium,141,16:9,0,0,32,0,1024,NVIDIA,24.0,20.0,14.0,1,0,1,1,1,1,1,0,0,0,,6.0,87.0,1920.0,1080.0,0,0,1,Intel,i9,12.0
Dell Inspiron 3520 IN3520KTMFJ001ORS1 Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11),36490.0,Dell,94,4.1,Windows,Everyday Use,medium,medium,1.0,medium,141,16:9,1,0,8,0,512,Integrated,6.0,4.0,2.0,1,1,1,1,0,1,0,0,0,0,,4.0,70.58211920529801,1920.0,1080.0,0,1,0,Intel,i3,11.0
HP 15s-fy5005TU Laptop (12th Gen Core i3/ 8GB/ 1TB SSD/ Win11 Home),44090.0,HP,62,4.05,Windows,Performance,medium,medium,1.0,medium,141,16:9,1,0,8,0,1024,Integrated,10.0,8.0,6.0,1,1,1,1,0,1,0,0,0,0,,3.0,49.61666666666666,1920.0,1080.0,2,0,0,Intel,i3,12.0
Lenovo IdeaPad Slim 3 82XQ008GIN Laptop (AMD Ryzen 5 7520U/ 8GB/ 512GB SSD/ Win11),41990.0,Lenovo,90,4.65,Windows,Everyday Use,medium,medium,1.0,medium,141,16:9,1,0,8,0,512,AMD,4.0,8.0,4.0,1,1,1,1,1,1,0,1,0,0,,3.0,47.0,1920.0,1080.0,2,0,0,AMD,5,7.0
LG Gram 16 2023 16Z90R-G.CH75A2 Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11),124199.0,LG,72,4.1,Windows,Performance,medium,lite,1.0,large,189,16:10,1,0,16,0,512,Integrated,18.0,16.0,12.0,1,0,1,1,1,1,1,1,0,0,,4.0,80.0,1600.0,2560.0,2,0,0,Intel,i7,13.0
Lenovo IdeaPad Gaming 3 82K101L7IN Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),59990.0,Lenovo,77,4.45,Windows,Gaming,thick,heavy,1.0,medium,141,16:9,1,0,16,0,512,NVIDIA,8.0,8.0,4.0,1,0,1,1,1,1,0,0,1,0,,3.0,49.61666666666666,1920.0,1080.0,2,0,0,Intel,i5,11.0
Lenovo Ideapad Flex 5 82R700C0IN Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home),82990.0,Lenovo,53,4.3,Windows,Performance,medium,lite,1.0,small,157,16:9,1,1,16,0,512,Integrated,12.0,12.0,10.0,1,1,1,1,1,1,1,1,0,0,,4.0,52.5,1920.0,1200.0,2,0,0,Intel,i7,12.0
Lenovo Thinkpad E15 21E6S05B00 Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),65990.0,Lenovo,95,4.1,Windows,Business,medium,medium,1.0,medium,157,16:9,1,0,8,0,512,Integrated,12.0,12.0,10.0,1,1,1,1,1,1,1,1,1,0,,3.0,45.0,1920.0,1080.0,0,1,0,Intel,i5,12.0
Infinix Zerobook 13 ZL513 Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win 11 Home),66990.0,Infinix,135,4.35,Windows,Performance,medium,medium,1.0,medium,141,16:9,0,0,16,0,512,Integrated,24.0,20.0,14.0,1,0,1,1,1,1,0,1,0,0,,3.0,70.0,1920.0,1080.0,0,2,0,Intel,i7,13.0
MSI Thin GF63 11UCX-1476IN Gaming Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),53990.0,MSI,91,4.3,Windows,Performance,medium,medium,2.0,medium,141,16:9,1,0,16,0,512,NVIDIA,12.0,12.0,6.0,1,0,1,1,1,1,1,0,1,0,,3.0,52.4,1920.0,1080.0,3,0,0,Intel,i5,11.0
HP 255 G9 7M654PA Laptop (12th Gen Core i3/ 8GB/ 512 GB SSD/ Win11),56600.0,HP,99,4.05,Windows,Everyday Use,medium,lite,1.0,medium,100,16:9,1,0,8,0,512,AMD,10.0,8.0,6.0,1,1,1,1,0,1,0,0,1,0,,3.0,41.0,1366.0,768.0,2,0,0,Intel,i3,12.0
LG Gram 14 2023 14Z90R Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11),127000.0,LG,84,4.0,Windows,Performance,medium,lite,1.0,small,162,16:10,1,1,8,0,512,Integrated,12.0,16.0,12.0,1,0,1,1,1,1,1,1,0,0,,4.0,72.0,1200.0,1920.0,2,0,0,Intel,i5,13.0
Dell Latitude 5420 GD723XE42 Laptop (11th Gen Core i5/ 8GB/ 512B SSD/ Win10 Pro),80990.0,Dell,104,4.15,Windows,Performance,medium,lite,1.0,small,157,16:9,1,0,8,0,512,Integrated,8.0,8.0,4.0,1,1,1,1,0,1,0,0,0,0,,4.0,70.58211920529801,1920.0,1080.0,2,0,0,Intel,i5,11.0
Lenovo S14 82TW0019IH Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),52990.0,Lenovo,66,4.2,Windows,Everyday Use,medium,lite,1.0,small,141,16:9,1,0,8,0,512,Integrated,12.0,12.0,10.0,1,1,1,1,1,1,1,1,0,0,,3.0,45.0,1920.0,1080.0,0,1,0,Intel,i5,12.0
Lenovo IdeaPad 5 15ITL05 82FG01UUIN Laptop (11th Gen Core i7/ 16GB/ 512GB SSD/ Win11/ 2GB Graphic),73889.0,Lenovo,82,4.45,Windows,Performance,medium,medium,1.0,medium,141,16:9,1,0,16,0,512,NVIDIA,8.0,8.0,4.0,1,1,1,1,1,1,0,0,0,0,,3.0,49.61666666666666,1920.0,1080.0,2,0,0,Intel,i7,3.0
HP Victus 16-d0302TX Gaming Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),67999.0,HP,97,4.25,Windows,Gaming,thick,heavy,1.0,large,137,16:9,1,0,8,0,512,NVIDIA,12.0,12.0,6.0,1,1,1,1,1,1,0,0,1,0,,4.0,70.0,1920.0,1080.0,3,0,0,Intel,i5,11.0
Dell 2023 G16-7630 Gaming Laptop (13th Gen Core i7/ 32GB/ 1TB SSD/ Win11/ 8GB Graph),173990.0,Dell,64,4.3,Windows,Gaming,medium,heavy,1.0,large,141,16:9,1,0,32,0,1024,NVIDIA,24.0,20.0,14.0,1,0,1,1,1,1,0,0,1,0,,6.0,84.42653061224489,2560.0,1600.0,3,0,0,Intel,i7,13.0
Dell G16-7630 2023 Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),163790.0,Dell,104,4.0,Windows,Gaming,medium,heavy,1.0,large,141,16:9,1,0,16,0,1024,NVIDIA,24.0,20.0,14.0,1,0,1,1,1,1,0,0,1,0,,6.0,84.42653061224489,2560.0,1600.0,3,0,0,Intel,i7,13.0
HP 14s-dr3003TU 832T7PA Laptop (Pentium Silver N6000/ 8GB/ 512GB SSD/ Win11 Home),29490.0,HP,107,4.75,Windows,Everyday Use,medium,lite,1.0,small,112,16:9,1,0,8,0,512,Integrated,4.0,4.0,4.0,1,1,1,1,0,1,0,0,1,0,,3.0,49.61666666666666,1366.0,768.0,2,0,0,Intel,N6000,3.0
Lenovo IdeaPad 3 15ITL6 82H8038WIN Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),38889.0,Lenovo,105,4.35,Windows,Performance,medium,medium,2.0,medium,141,16:9,1,0,8,0,512,Integrated,6.0,4.0,2.0,1,1,1,1,0,1,0,0,0,0,,3.0,45.0,1920.0,1080.0,0,1,0,Intel,i3,11.0
Acer Aspire 3 A315-59 NX.K6TSI.00C Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11),34990.0,Acer,81,4.15,Windows,Performance,medium,medium,1.0,medium,141,16:9,1,0,8,0,512,Integrated,10.0,8.0,6.0,1,0,1,1,0,1,0,0,1,0,,3.0,45.0,1920.0,1080.0,0,1,0,Intel,i3,12.0
Dell Inspiron 7430 IC7430PXXWC001ORS1 Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11),76490.0,Dell,56,4.25,Windows,Everyday Use,medium,lite,1.0,small,162,16:10,1,1,8,0,512,Integrated,12.0,12.0,10.0,1,1,1,1,1,1,1,1,0,0,,3.0,54.0,1920.0,1200.0,0,1,0,Intel,i5,13.0
Infinix INBook X2 Slim Series XL23 Laptop (11th Gen Core i7/ 16GB/ 512GB SSD/ Win 11 Home),48990.0,Infinix,125,4.55,Windows,Everyday Use,slim,lite,1.0,small,157,16:9,0,0,16,0,512,Integrated,12.0,8.0,4.0,1,0,1,1,1,1,0,0,0,0,,2.0,50.0,1920.0,1080.0,2,0,0,Intel,i7,11.0
Dell Inspiron 3520 D560872WIN9S Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),66499.0,Dell,53,4.5,Windows,Everyday Use,medium,medium,1.0,medium,141,16:9,1,0,16,0,512,Integrated,12.0,12.0,10.0,1,1,1,1,1,1,1,1,0,0,,3.0,41.0,1920.0,1080.0,0,1,0,Intel,i5,12.0
Dell Inspiron 5430 IN54308TR2G001ORS1 Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),72450.0,Dell,87,4.0,Windows,Everyday Use,medium,lite,1.0,small,141,16:9,1,0,16,0,512,Integrated,12.0,12.0,10.0,1,1,1,1,1,1,0,0,0,0,,4.0,54.0,1920.0,1080.0,2,0,0,Intel,i5,13.0
Dell Inspiron 5430 IN54304D6P9M01ORS1 Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11),81989.0,Dell,81,4.35,Windows,Everyday Use,medium,lite,1.0,small,141,16:9,1,0,16,0,512,Integrated,12.0,12.0,10.0,1,1,1,1,1,1,0,1,0,0,,4.0,54.0,1920.0,1080.0,2,0,0,Intel,i7,13.0
HP Victus 15-fb0137AX Gaming Laptop (Ryzen 7 5800H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),76990.0,HP,176,4.5,Windows,Performance,thick,heavy,1.0,medium,141,16:9,1,0,16,0,512,NVIDIA,16.0,16.0,8.0,1,1,1,1,1,1,0,0,1,0,,4.0,70.58211920529801,1920.0,1080.0,3,0,0,AMD,7,5.0
Asus Eeebook 15 E510MA-EJ011WS Laptop (Intel Celeron N4020/ 8GB/ 256GB SSD/ Win11 Home),26990.0,Asus,517,4.15,Windows,Performance,medium,medium,1.0,medium,141,16:9,1,0,8,0,256,Integrated,4.0,2.0,2.0,1,0,1,1,1,1,0,0,0,0,,3.0,42.0,1920.0,1080.0,0,1,0,Intel,N4020,3.0
Dell Inspiron 3530 IN3530NM1NN001ORS1 Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),63990.0,Dell,90,4.35,Windows,Everyday Use,medium,medium,1.0,medium,141,16:9,0,0,8,0,512,Integrated,12.0,12.0,10.0,1,0,1,1,1,1,0,0,0,0,,3.0,41.0,1920.0,1080.0,0,1,0,Intel,i5,13.0
HP ProBook 445 G8 7K2J8PA Business Laptop (AMD Ryzen 7 5800U/ 8GB/ 512GB SSD/ FreeDOS),47990.0,HP,76,4.65,Others,Business,medium,lite,1.0,small,157,16:9,1,0,8,0,512,AMD,16.0,16.0,8.0,1,0,1,1,1,1,0,1,1,0,,3.0,45.0,1920.0,1080.0,3,0,0,AMD,7,5.0
MSI Creator Z17 HX Studio A13V Laptop,247999.0,MSI,84,4.45,Windows,Performance,medium,heavy,3.0,large,178,16:9,1,0,32,0,1024,NVIDIA,24.0,20.0,14.0,1,1,1,1,1,1,1,1,1,0,,3.0,90.0,2560.0,1600.0,1,0,0,Intel,i9,13.0
Dell Inspiron 7630 IC7630GHHRH001ORS1 2 in 1 Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),93990.0,Dell,100,4.05,Windows,Everyday Use,medium,heavy,1.0,large,142,16:10,1,1,8,0,512,Integrated,12.0,12.0,10.0,1,1,1,1,1,1,1,1,0,0,,6.0,86.0,1920.0,1200.0,2,0,0,Intel,i5,13.0
Dell Vostro 3510 D585049WIN8 Laptop (11th Gen Core i3/ 8GB/ 1TB 256GB SSD/ Win11 Home),43750.0,Dell,68,4.2,Windows,Everyday Use,medium,medium,1.0,medium,141,16:9,1,0,8,1024,256,Integrated,6.0,4.0,2.0,1,1,1,1,0,1,0,0,1,0,,3.0,41.0,1920.0,1080.0,0,1,0,Intel,i3,11.0
HP Victus 15-fb0131AX Gaming Laptop (AMD Ryzen 5 5600H/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),54990.0,HP,329,4.25,Windows,Performance,thick,heavy,1.0,medium,141,16:9,1,0,8,0,512,AMD,16.0,12.0,6.0,1,1,1,1,1,1,0,0,1,0,,4.0,70.58211920529801,1920.0,1080.0,3,0,0,AMD,5,5.0
HP Pavilion 15s-fq5190TU Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home),68990.0,HP,102,4.15,Windows,Everyday Use,medium,medium,1.0,medium,141,16:9,1,0,16,0,512,Integrated,12.0,12.0,10.0,1,0,1,1,1,1,0,0,0,0,,3.0,41.0,1920.0,1080.0,2,0,0,Intel,1255U,12.0
Lenovo V14 G3 82TSA01KIH Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Dos),35418.0,Lenovo,61,4.6,Others,Everyday Use,medium,lite,1.0,small,157,16:9,1,0,8,0,512,Integrated,10.0,8.0,6.0,1,0,1,1,0,1,0,0,1,0,,2.0,38.0,1920.0,1080.0,0,1,0,Intel,i3,12.0
MSI Katana 15 B12UDXK-1018IN Gaming Laptop (12th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home/ 6GB Graph),89990.0,MSI,77,4.2,Windows,Performance,thick,heavy,2.0,medium,141,16:9,1,0,16,0,1024,NVIDIA,24.0,16.0,10.0,1,0,1,1,1,1,0,0,1,0,,3.0,53.5,1920.0,1080.0,0,1,0,Intel,i7,12.0
MSI Katana 15 B12UDXK-1019IN Gaming Laptop (12th Gen Core i5/ 16GB/ 1TB SSD/ Win11 Home/ 6GB Graph),79990.0,MSI,58,4.2,Windows,Performance,thick,heavy,2.0,medium,141,16:9,1,0,16,0,1024,NVIDIA,12.0,12.0,8.0,1,0,1,1,1,1,0,0,1,0,,3.0,53.5,1920.0,1080.0,0,1,0,Intel,i5,12.0
MSI Katana 15 B12UDXK-1017IN Gaming Laptop (12th Gen Core i7/ 8GB/ 512GB SSD/ Win11 Home/ 6GB Graph),85990.0,MSI,116,4.05,Windows,Performance,thick,heavy,2.0,medium,141,16:9,1,0,8,0,512,NVIDIA,24.0,16.0,10.0,1,0,1,1,1,1,0,0,1,0,,3.0,53.5,1920.0,1080.0,0,1,0,Intel,i7,12.0
HP 15s-fq3071TU Laptop (Intel Celeron N4500/ 8GB/ 512GB SSD/ Win11 Home),28990.0,HP,119,4.35,Windows,Performance,medium,medium,1.0,medium,112,16:9,0,0,8,0,512,Integrated,4.0,2.0,2.0,1,1,1,1,0,1,0,0,0,0,,3.0,41.0,1366.0,768.0,2,0,0,Intel,N4500,3.0
Acer Aspire 7 A715-76G NH.QMESI.003 Gaming Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),48990.0,Acer,278,4.3,Windows,Gaming,thick,heavy,1.0,medium,141,16:9,1,0,8,0,512,NVIDIA,12.0,12.0,8.0,1,0,1,1,1,1,1,0,1,0,,3.0,49.61666666666666,1920.0,1080.0,3,0,0,Intel,i5,12.0
Acer One 14 Z2-493 Business Laptop (Ryzen 3 3250U/ 8GB/ 512GB SSD/ Win11),28990.0,Acer,101,4.0,Windows,Everyday Use,medium,medium,1.0,small,112,16:9,0,0,8,0,512,AMD,4.0,8.0,4.0,1,0,1,1,0,1,0,0,1,0,,3.0,49.61666666666666,1366.0,768.0,2,0,0,AMD,5,3.0
Acer One 14 Business Z2-493 Laptop (Ryzen 3 3250U/ 8GB/ 512GB SSD/ Win11),24990.0,Acer,231,3.85,Windows,Everyday Use,medium,lite,1.0,small,112,16:9,0,0,8,0,512,AMD,4.0,4.0,2.0,1,0,1,1,0,1,0,0,1,0,,3.0,36.0,1366.0,768.0,2,0,0,AMD,3,3.0
Acer Swift Edge 16 2023 Laptop (AMD Ryzen 7040 Series/ 16GB/ 1TB SSD/ Win11 Home),107399.0,Acer,79,4.75,Windows,Performance,slim,lite,1.0,large,283,16:10,1,0,16,0,1024,AMD,12.0,16.0,8.0,1,0,1,1,1,1,0,0,0,0,,4.0,70.58211920529801,3840.0,2400.0,2,0,0,AMD,7040,7.0
Dell G15-5530 Gaming 2023 Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11/ RTX 4060 8GB Graph),149490.0,Dell,109,4.05,Windows,Gaming,thick,heavy,1.0,medium,141,16:9,1,0,16,0,512,NVIDIA,24.0,20.0,14.0,1,0,1,1,1,1,0,0,1,0,,6.0,84.42653061224489,1920.0,1080.0,3,0,0,Intel,i7,13.0
Dell G15-5530 GN5530VMMD9002ORB1 Gaming Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),115490.0,Dell,73,4.1,Windows,Gaming,thick,heavy,1.0,medium,141,16:9,1,0,16,0,512,NVIDIA,24.0,20.0,14.0,1,0,1,1,1,1,0,0,1,0,,3.0,56.0,1920.0,1080.0,3,0,0,Intel,i7,13.0
