name,price,brand,no_of_votes,rating,os,utility,thickness,weight,warranty,display_size,ppi,aspect_ratio,antiglare,touch_screen,ram,hdd,ssd,graphic,cache,thread,core,hdmi,mcr,wifi,bluetooth,backlit_keyboard,inbuilt_microphone,thunderbolt,fingerprint_sensor,ethernet,display_port,camera,num_of_cell,battery_capacity,pixel_width,pixel_height,usb3,usb2,type_c,processor_brand,processor_model,processor_gen
MSI Prestige 13 Evo A12M-085IN Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/Win11 Home),82990.0,MSI,69,4.3,Windows,Performance,16.9,,2.0,13.3,170,16:10,1,0,8,0,512,Integrated,12,16,12.0,1,0,1,1,1,1,0,1,0,0,,4,75,1920,1200,1,0,0,Intel,i5,12th
MSI Thin GF63 11UC-1474IN Gaming Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),68490.0,MSI,75,4.0,Windows,Performance,21.7,1.86,2.0,15.6,141,16:9,1,0,16,0,512,NVIDIA,12,12,6.0,1,0,1,1,1,1,1,0,1,0,,3,52.4,1920,1080,3,0,0,Intel,i5,11th
MSI Thin GF63 11UC-1475IN Gaming Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),52990.0,MSI,131,4.25,Windows,Performance,21.7,1.86,2.0,15.6,141,16:9,1,0,8,0,512,NVIDIA,12,12,6.0,1,0,1,1,1,1,1,0,1,0,,3,52.4,1920,1080,3,0,0,Intel,i5,11th
Dell XPS 17 9730 Laptop (13th Gen Core i7/ 32GB/ 1TB SSD/ Win11/ 8GB Graph),303490.0,Dell,74,4.65,Windows,Everyday Use,19.5,2.44,1.0,17,266,16:10,1,1,32,0,1024,NVIDIA,24,20,14.0,0,1,1,1,1,1,1,1,0,0,,6,97,3840,2400,0,0,4,Intel,i7,13th
Dell XPS 13 Plus 9320 2023 Laptop (13th Gen Core i7/ 32GB/ 1TB SSD/ Win11),201990.0,Dell,95,4.35,Windows,Business,15.28,1.23,1.0,13.4,164,16:9,1,1,32,0,1024,Integrated,18,16,12.0,0,0,1,1,1,1,0,1,0,0,,3,55,3840,2400,0,0,2,Intel,i7,13th
Dell XPS 9530 2023 Laptop (13th Gen Core i7/ 32GB/ 1TB SSD/ Win11/ 6GB Graph),279490.0,Dell,106,4.4,Windows,Everyday Use,18,1.92,1.0,15.6,290,16:10,1,1,32,0,1024,NVIDIA,24,20,14.0,0,1,1,1,1,1,1,1,0,0,,6,86,3456,2160,0,0,3,Intel,i7,13th
Lenovo Legion Pro 7i 2023 Gaming Laptop (13th Gen Core i9/ 32GB/ 1TB SSD/ Win11 Home/ 12GB Graph),286200.0,Lenovo,105,4.35,Windows,Gaming,,,1.0,16,189,16:9,1,0,32,0,1024,NVIDIA,36,32,24.0,1,0,1,1,1,1,1,0,1,0,,4,99.9,2560,1600,4,0,0,Intel,i9,13th
Lenovo Legion Pro 5 2023 Gaming Laptop (AMD Ryzen 7 7745HX/ 16GB/ 1TB SSD/ Win11 Home/ 8GB Graph),169175.0,Lenovo,103,4.1,Windows,Gaming,,,1.0,16,189,16:9,1,0,16,0,1024,NVIDIA,32,16,8.0,1,0,1,1,1,1,1,0,1,0,,4,80,2560,1600,4,0,0,AMD,7,7th
Lenovo Legion Slim 7i 2023 Gaming Laptop (13th Gen Core i5/ 16GB/ 1TB SSD/ Win11 Home/ 8GB Graph),157544.0,Lenovo,111,4.65,Windows,Gaming,,,1.0,16,141,16:9,1,0,16,0,1024,NVIDIA,18,16,12.0,1,1,1,1,1,1,1,0,0,0,,4,99.9,3200,2000,3,0,0,Intel,i5,13th
Lenovo Thinkpad E14 G4 21E3006UIG Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ DOS),75999.0,Lenovo,68,4.35,Windows,Business,18.9,1.59,1.0,14,157,16:9,1,0,8,0,512,Integrated,12,12,10.0,1,0,1,1,1,1,0,1,1,0,,,45,1920,1080,0,1,0,Intel,i5,12th
Lenovo Thinkpad E14 G4 21E3S02M00 Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Pro),133000.0,Lenovo,61,4.2,Windows,Business,18.9,1.59,1.0,14,157,16:9,1,0,16,0,512,Integrated,12,12,10.0,1,0,1,1,1,1,0,1,1,0,,,45,1920,1080,0,1,0,Intel,i7,12th
LG Gram 2 in 1 16 Laptop (13th Gen Core i5/ 8GB/ 256GB SSD/ Win11),205000.0,LG,70,4.45,Windows,Performance,16.95,1.48,1.0,16,189,16:10,0,1,8,0,256,Integrated,12,16,12.0,0,0,1,1,1,1,1,1,0,0,,,80,1600,2560,1,0,0,Intel,i5,13th
LG Gram 16 2023 16Z90R Laptop (12th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 4GB Graphics),142990.0,LG,55,4.55,Windows,Performance,16.8,1.3,1.0,16,189,16:10,1,0,16,0,1024,Integrated,18,16,12.0,1,0,1,1,1,1,1,1,0,0,,,90,1600,2560,2,0,0,Intel,i7,13th
LG Gram 17 2023 17Z90R-G.CH77A2 Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 4GB Graphic),146990.0,LG,89,4.75,Windows,Performance,17.8,1.35,1.0,17,147,16:10,1,0,16,0,1024,Integrated,18,16,12.0,1,0,1,1,1,1,1,1,0,0,,,90,1600,2560,2,0,0,Intel,i7,13th
LG UltraPC 16 16U70R-G.AH76A2 Laptop (AMD Ryzen7-7730U/ 16GB/ 512GB SSD/ Win11),89799.0,LG,94,4.6,Windows,Performance,16.3,1.6,1.0,16,142,16:10,1,1,16,0,512,AMD,16,16,8.0,1,0,1,1,1,1,0,1,0,0,,,72,1920,1200,2,0,0,AMD,7,7th
AXL Vayu Book LAP02 Laptop (Celeron N4020/ 4GB/ 256GB SSD / Win11 Home),15990.0,AXL,124,4.05,Windows,Performance,,,1.0,15.6,141,16:9,1,0,4,0,256,Integrated,4,2,2.0,1,0,1,1,0,1,0,0,0,0,,2,18.5,1920,1080,0,1,0,Intel,N4020,Intel
MSI Modern 14 C7M-218IN Laptop (Ryzen 7 7730U/ 16GB/ 512GB SSD/ Win11),59990.0,MSI,81,4.75,Windows,Performance,19.35,1.4,1.0,14,157,16:9,1,0,16,0,512,AMD,16,16,8.0,1,0,1,1,1,1,0,0,0,0,,3,39.3,1920,1080,0,2,0,AMD,7,7th
Dell Inspiron 3525 D560927WIN9S Laptop (AMD Ryzen 5-5500U/ 8GB/ 512GB SSD/ Win11),40890.0,Dell,97,4.25,Windows,Everyday Use,,1.8,1.0,15.6,141,16:9,0,0,8,0,512,AMD,8,12,6.0,1,1,1,1,0,1,0,0,0,0,,3,41,1920,1080,0,1,0,AMD,5,5th
MSI Modern 14 C12M-444IN Laptop (12th Gen Core i3/ 16GB/ 512GB SSD/ Win11 Home),37990.0,MSI,93,4.4,Windows,Performance,19.35,1.4,1.0,14,157,16:9,1,0,16,0,512,Integrated,10,8,6.0,1,0,1,1,1,1,0,0,0,0,,3,,1920,1080,0,2,0,Intel,i3,12th
Asus Vivobook 14X 90NB11H2-M004D0 Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/4 GB Graphics),63990.0,Asus,90,4.1,Windows,Performance,18.9,1.4,1.0,14,162,16:10,1,0,16,0,512,NVIDIA,12,12,8.0,1,0,1,1,1,1,0,1,0,0,,3,50,1920,1200,2,0,0,Intel,i5,12th
Lenovo V15 G2 ALC 82KDA01YIH Laptop (AMD Ryzen 5 5500U/ 8GB/ 512GB SSD/ DOS),35990.0,Lenovo,127,4.4,Others,Performance,,1.7,1.0,15.6,141,16:9,1,0,8,0,512,AMD,8,12,6.0,1,0,1,1,0,1,0,0,1,0,1,2,,1920,1080,0,1,0,AMD,5,5th
Lenovo ThinkBook 15 G3 ACL 21A4A08VIH Laptop (AMD Ryzen 5 5500U/ 8 GB/ 512 GB SSD/ Win11 Home),41490.0,Lenovo,106,4.1,Windows,Performance,,1.7,1.0,15.6,141,16:9,1,0,8,0,512,AMD,8,12,6.0,1,1,1,1,0,1,0,1,1,0,,3,45,1920,1080,0,2,0,AMD,5,5th
Asus Vivobook Pro 15 M6500QF-HN521WS Laptop (Ryzen 5 5600HS/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),53990.0,Asus,276,4.55,Windows,Performance,,1.8,1.0,15.6,141,16:9,1,0,8,0,512,NVIDIA,16,12,6.0,1,0,1,1,1,1,1,0,0,0,,3,50,1920,1080,0,2,0,AMD,5,5th
Asus Vivobook Pro 15 M6500QF-HN741WS Laptop (Ryzen 7 5800H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),64990.0,Asus,110,4.1,Windows,Performance,,1.8,1.0,15.6,141,16:9,1,0,16,0,512,NVIDIA,16,16,8.0,1,0,1,1,1,1,1,0,0,0,,3,50,1920,1080,0,2,0,AMD,7,5th
HP Victus 16 7K4J6PAACJ Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),59990.0,HP,66,4.55,Windows,Gaming,23.3,2.47,1.0,16.1,137,16:9,1,0,8,0,512,NVIDIA,12,12,6.0,1,1,1,1,1,1,0,0,1,0,,4,70,1920,1080,3,0,0,Intel,i5,11th
Acer Aspire 7 A715-76G UN.QMESI.003 Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),51990.0,Acer,314,4.2,Windows,Performance,19.9,2.1,1.0,15.6,141,16:9,0,0,16,0,512,NVIDIA,12,12,8.0,1,0,1,1,1,1,0,0,1,0,,3,,1920,1080,3,0,0,Intel,i5,12th
Asus VivoBook 14 X415EA-EK326WS Notebook (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),37990.0,Asus,156,4.15,Windows,Everyday Use,19.9,1.6,1.0,14,157,16:9,1,0,8,0,512,Integrated,6,4,2.0,1,0,1,1,0,1,0,1,0,0,,2,37,1920,1080,0,2,0,Intel,i3,11th
Lenovo V15 G4 82YU00W6IN Laptop (AMD Ryzen 3 7320U/ 8GB/ 512GB SSD/ DOS),31499.0,Lenovo,103,4.3,Others,Performance,19.9,1.65,1.0,15.6,147,16:9,1,0,8,0,512,AMD,4,8,4.0,1,1,1,1,0,1,0,0,1,0,,,,1920,1080,2,0,0,AMD,3,7th
Asus VivoBook 15 X515EA-EJ328WS Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11),35990.0,Asus,4833,4.3,Windows,Performance,,1.8,1.0,15.6,141,16:9,1,0,8,0,512,Integrated,6,4,2.0,1,0,1,1,1,1,0,0,0,0,,2,37,1920,1080,0,2,0,Intel,i3,11th
Asus Vivobook S15 OLED 2023 S5504VA-MA554WS Laptop (13th Gen Core i5/ 16GB/ 1TB SSD/ Win11),94990.0,Asus,91,4.4,Windows,Performance,17.9,1.7,1.0,15.6,212,16:9,1,0,16,0,1024,Integrated,18,16,12.0,1,0,1,1,1,1,1,1,0,0,,4,,2880,1620,0,1,0,Intel,i5,13th
Dell Alienware x14 R2 Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win 11/ 6GB Graph),208990.0,Dell,51,4.1,Windows,Gaming,14.5,1.91,1.0,14,216,16:9,1,0,16,0,1024,NVIDIA,24,16,10.0,1,0,1,1,1,1,1,0,0,0,,6,80.5,2560,1600,1,0,0,Intel,i7,13th
Lenovo V15 G3 IAP Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/Win11),36990.0,Lenovo,106,4.6,Windows,Everyday Use,,,1.0,15.6,141,16:9,1,0,8,0,512,Integrated,10,8,6.0,1,0,1,1,0,1,0,0,1,0,,2,38,1920,1080,0,1,0,Intel,i3,12th
Lenovo Thinkpad E14 20TA00J2IG Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Pro),74000.0,Lenovo,90,4.4,Windows,Performance,,,3.0,14,157,16:9,1,0,16,0,512,Integrated,8,8,4.0,1,0,1,1,1,1,1,0,1,0,,3,45,1920,1080,0,1,0,Intel,i5,11th
Lenovo V15 G3 82C7007SGE Laptop (AMD Ryzen 3 7320U/ 8GB/ 512GB SSD/ Win11 Home),31990.0,Lenovo,214,4.15,Windows,Performance,19.9,1.74,1.0,15.6,147,16:9,1,0,8,0,512,AMD,4,8,4.0,1,1,1,1,0,1,0,0,1,0,,,38,1920,1080,0,1,0,AMD,3,7th
Lenovo V15 G3 Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/Win11),51999.0,Lenovo,81,4.6,Windows,Everyday Use,,,1.0,15.6,141,16:9,1,0,8,0,512,Integrated,12,12,10.0,1,0,1,1,0,1,0,0,1,0,,2,38,1920,1080,0,1,0,Intel,i5,12th
Lenovo V14 G3 IAP Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11),49990.0,Lenovo,108,4.65,Windows,Everyday Use,,,1.0,14,157,16:9,1,0,8,0,512,Integrated,12,12,10.0,1,0,1,1,0,1,0,0,1,0,,2,38,1920,1080,0,1,0,Intel,i5,12th
Lenovo V14 G3 IAP Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11),36490.0,Lenovo,111,4.3,Windows,Everyday Use,,,1.0,14,157,16:9,1,0,8,0,512,Integrated,10,8,6.0,1,0,1,1,0,1,0,0,1,0,,2,38,1920,1080,0,1,0,Intel,i3,12th
Acer Aspire 7 A715-76G NH.QMFSI.003 Gaming Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),57990.0,Acer,91,4.55,Windows,Performance,,2.1,1.0,15.6,141,16:9,0,0,8,0,512,NVIDIA,12,12,8.0,1,0,1,1,1,0,0,1,1,0,,3,,1920,1080,3,0,0,Intel,i5,12th
Lenovo IdeaPad 3 15ITL6 82H803HLIN Laptop (11th Gen Core i3/ 8GB/ 256GB SSD/ Win11 Home),35990.0,Lenovo,78,4.7,Windows,Performance,19.9,1.65,1.0,15.6,141,16:9,1,0,8,0,256,Integrated,6,4,2.0,1,1,1,1,1,1,0,0,0,0,,,45,1920,1080,0,1,0,Intel,i3,11th
Lenovo IdeaPad Slim 3 82H803B6IN Laptop (11th Gen Core i7/ 16GB/ 512GB SSD/ Win11),61601.0,Lenovo,106,4.15,Windows,Performance,19.9,1.65,1.0,15.6,157,16:9,1,0,16,0,512,Integrated,12,8,4.0,1,1,1,1,1,1,0,1,0,0,,3,45,1920,1080,0,1,0,Intel,i7,11th
Dell Inspiron 3530 Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),67990.0,Dell,80,4.1,Windows,Everyday Use,,1.62,1.0,15.6,141,16:9,0,0,8,0,512,Integrated,12,12,10.0,1,0,1,1,1,1,0,0,0,0,,3,41,1920,1080,0,1,0,Intel,i5,13th
Lenovo ThinkBook 15 G3 ACL 21A4003KUS Laptop (AMD Ryzen 7 5700U/ 16GB/ 512 GB SSD/ Win11 Home),59990.0,Lenovo,112,4.15,Windows,Performance,18.8,1.7,1.0,15.6,141,16:9,1,0,16,0,512,AMD,8,16,8.0,1,1,1,1,0,1,0,0,1,0,,3,45,1920,1080,0,2,0,AMD,7,5th
Acer Aspire Lite AL15-51 UN.431SI.288 Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11),44990.0,Acer,85,4.3,Windows,Performance,19.7,1.59,1.0,15.6,141,16:9,1,0,8,0,512,Integrated,8,8,4.0,1,1,1,1,0,1,0,0,1,0,,3,36,1920,1080,0,1,0,Intel,i5,11th
Gigabyte Aero 14 OLED BMF Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Pro/ 6GB Graph),164990.0,Gigabyte,96,4.0,Windows,Performance,17,1.49,2.0,14,243,16:10,1,0,16,0,1024,NVIDIA,24,20,14.0,1,0,1,1,1,1,1,0,0,0,,,63,2880,1800,1,0,0,Intel,i7,13th
Dell Alienware x15 R2 D569947WIN9 Gaming Laptop (12th Gen Core i9/ 32 GB RAM/ 1 TB SSD/ Win 11/ 8 GB Graphics),304990.0,Dell,71,4.35,Windows,Everyday Use,277.33,2.34,1.0,15.6,141,16:9,0,0,32,0,1024,NVIDIA,24,20,14.0,1,0,1,1,1,1,1,0,0,0,,6,87,1920,1080,0,0,1,Intel,i9,12th
Dell Inspiron 3520 IN3520KTMFJ001ORS1 Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11),36490.0,Dell,94,4.1,Windows,Everyday Use,18.7,1.85,1.0,15.6,141,16:9,1,0,8,0,512,Integrated,6,4,2.0,1,1,1,1,0,1,0,0,0,0,,4,,1920,1080,0,1,0,Intel,i3,11th
HP 15s-fy5005TU Laptop (12th Gen Core i3/ 8GB/ 1TB SSD/ Win11 Home),44090.0,HP,62,4.05,Windows,Performance,,1.69,1.0,15.6,141,16:9,1,0,8,0,1024,Integrated,10,8,6.0,1,1,1,1,0,1,0,0,0,0,,3,,1920,1080,2,0,0,Intel,i3,12th
Lenovo IdeaPad Slim 3 82XQ008GIN Laptop (AMD Ryzen 5 7520U/ 8GB/ 512GB SSD/ Win11),41990.0,Lenovo,90,4.65,Windows,Everyday Use,,1.62,1.0,15.6,141,16:9,1,0,8,0,512,AMD,4,8,4.0,1,1,1,1,1,1,0,1,0,0,,3,47,1920,1080,2,0,0,AMD,5,7th
LG Gram 16 2023 16Z90R-G.CH75A2 Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11),124199.0,LG,72,4.1,Windows,Performance,16.8,1.19,1.0,16,189,16:10,1,0,16,0,512,Integrated,18,16,12.0,1,0,1,1,1,1,1,1,0,0,,,80,1600,2560,2,0,0,Intel,i7,13th
Lenovo IdeaPad Gaming 3 82K101L7IN Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),59990.0,Lenovo,77,4.45,Windows,Gaming,24.2,2.25,1.0,15.6,141,16:9,1,0,16,0,512,NVIDIA,8,8,4.0,1,0,1,1,1,1,0,0,1,0,,3,,1920,1080,2,0,0,Intel,i5,11th
Lenovo Ideapad Flex 5 82R700C0IN Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home),82990.0,Lenovo,53,4.3,Windows,Performance,17.9,1.5,1.0,14,157,16:9,1,1,16,0,512,Integrated,12,12,10.0,1,1,1,1,1,1,1,1,0,0,,,52.5,1920,1200,2,0,0,Intel,i7,12th
Lenovo Thinkpad E15 21E6S05B00 Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),65990.0,Lenovo,95,4.1,Windows,Business,19,1.7,1.0,15.6,157,16:9,1,0,8,0,512,Integrated,12,12,10.0,1,1,1,1,1,1,1,1,1,0,,3,45,1920,1080,0,1,0,Intel,i5,12th
Infinix Zerobook 13 ZL513 Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win 11 Home),66990.0,Infinix,135,4.35,Windows,Performance,16.95,1.8,1.0,15.6,141,16:9,0,0,16,0,512,Integrated,24,20,14.0,1,0,1,1,1,1,0,1,0,0,,,70,1920,1080,0,2,0,Intel,i7,13th
MSI Thin GF63 11UCX-1476IN Gaming Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),53990.0,MSI,91,4.3,Windows,Performance,21.7,1.86,2.0,15.6,141,16:9,1,0,16,0,512,NVIDIA,12,12,6.0,1,0,1,1,1,1,1,0,1,0,,3,52.4,1920,1080,3,0,0,Intel,i5,11th
HP 255 G9 7M654PA Laptop (12th Gen Core i3/ 8GB/ 512 GB SSD/ Win11),56600.0,HP,99,4.05,Windows,Everyday Use,19.9,1.47,1.0,15.6,100,16:9,1,0,8,0,512,AMD,10,8,6.0,1,1,1,1,0,1,0,0,1,0,,3,41,1366,768,2,0,0,Intel,i3,12th
LG Gram 14 2023 14Z90R Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11),127000.0,LG,84,4.0,Windows,Performance,,,1.0,14,162,16:10,1,1,8,0,512,Integrated,12,16,12.0,1,0,1,1,1,1,1,1,0,0,,,72,1200,1920,2,0,0,Intel,i5,13th
Dell Latitude 5420 GD723XE42 Laptop (11th Gen Core i5/ 8GB/ 512B SSD/ Win10 Pro),80990.0,Dell,104,4.15,Windows,,19.3,1.37,1.0,14,157,16:9,1,0,8,0,512,Integrated,8,8,4.0,1,1,1,1,0,1,0,0,0,0,,,,1920,1080,2,0,0,Intel,i5,11th
Lenovo S14 82TW0019IH Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),52990.0,Lenovo,66,4.2,Windows,Everyday Use,,,1.0,14,141,16:9,1,0,8,0,512,Integrated,12,12,10.0,1,1,1,1,1,1,1,1,0,0,,,45,1920,1080,0,1,0,Intel,i5,12th
Lenovo IdeaPad 5 15ITL05 82FG01UUIN Laptop (11th Gen Core i7/ 16GB/ 512GB SSD/ Win11/ 2GB Graphic),73889.0,Lenovo,82,4.45,Windows,Performance,17.9,1.7,1.0,15.6,141,16:9,1,0,16,0,512,NVIDIA,8,8,4.0,1,1,1,1,1,1,0,0,0,0,,3,,1920,1080,2,0,0,Intel,i7,Intel
HP Victus 16-d0302TX Gaming Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),67999.0,HP,97,4.25,Windows,Gaming,23.5,2.46,1.0,16.1,137,16:9,1,0,8,0,512,NVIDIA,12,12,6.0,1,1,1,1,1,1,0,0,1,0,,4,70,1920,1080,3,0,0,Intel,i5,11th
Dell 2023 G16-7630 Gaming Laptop (13th Gen Core i7/ 32GB/ 1TB SSD/ Win11/ 8GB Graph),173990.0,Dell,64,4.3,Windows,Gaming,22.3,2.87,1.0,16,141,16:9,1,0,32,0,1024,NVIDIA,24,,14.0,1,0,1,1,1,1,0,0,1,0,,6,,2560,1600,3,0,0,Intel,i7,13th
Dell G16-7630 2023 Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),163790.0,Dell,104,4.0,Windows,Gaming,22.3,2.87,1.0,16,141,16:9,1,0,16,0,1024,NVIDIA,24,,14.0,1,0,1,1,1,1,0,0,1,0,,6,,2560,1600,3,0,0,Intel,i7,13th
HP 14s-dr3003TU 832T7PA Laptop (Pentium Silver N6000/ 8GB/ 512GB SSD/ Win11 Home),29490.0,HP,107,4.75,Windows,Everyday Use,17,1.41,1.0,14,112,16:9,1,0,8,0,512,Integrated,4,4,4.0,1,1,1,1,0,1,0,0,1,0,,3,,1366,768,2,0,0,Intel,N6000,Intel
Lenovo IdeaPad 3 15ITL6 82H8038WIN Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),38889.0,Lenovo,105,4.35,Windows,Performance,19.9,1.65,2.0,15.6,141,16:9,1,0,8,0,512,Integrated,6,4,2.0,1,1,1,1,0,1,0,0,0,0,,3,45,1920,1080,0,1,0,Intel,i3,11th
Acer Aspire 3 A315-59 NX.K6TSI.00C Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11),34990.0,Acer,81,4.15,Windows,Performance,19.8,1.78,1.0,15.6,141,16:9,1,0,8,0,512,Integrated,10,8,6.0,1,0,1,1,0,1,0,0,1,0,,3,45,1920,1080,0,1,0,Intel,i3,12th
Dell Inspiron 7430 IC7430PXXWC001ORS1 Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11),76490.0,Dell,56,4.25,Windows,Everyday Use,,,1.0,14,162,16:10,1,1,8,0,512,Integrated,12,12,10.0,1,1,1,1,1,1,1,1,0,0,,3,54,1920,1200,0,1,0,Intel,i5,13th
Infinix INBook X2 Slim Series XL23 Laptop (11th Gen Core i7/ 16GB/ 512GB SSD/ Win 11 Home),48990.0,Infinix,125,4.55,Windows,Everyday Use,14.8,1.24,1.0,14,157,16:9,0,0,16,0,512,Integrated,12,8,4.0,1,0,1,1,1,1,0,0,0,0,,,50,1920,1080,2,0,0,Intel,i7,11th
Dell Inspiron 3520 D560872WIN9S Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),66499.0,Dell,53,4.5,Windows,Everyday Use,,1.65,1.0,15.6,141,16:9,1,0,16,0,512,Integrated,12,12,10.0,1,1,1,1,1,1,1,1,0,0,,3,41,1920,1080,0,1,0,Intel,i5,12th
Dell Inspiron 5430 IN54308TR2G001ORS1 Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),72450.0,Dell,87,4.0,Windows,Everyday Use,,,1.0,14,141,16:9,1,0,16,0,512,Integrated,12,12,10.0,1,1,1,1,1,1,0,0,0,0,,4,54,1920,1080,2,0,0,Intel,i5,13th
Dell Inspiron 5430 IN54304D6P9M01ORS1 Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11),81989.0,Dell,81,4.35,Windows,Everyday Use,,,1.0,14,141,16:9,1,0,16,0,512,Integrated,12,12,10.0,1,1,1,1,1,1,0,1,0,0,,4,54,1920,1080,2,0,0,Intel,i7,13th
HP Victus 15-fb0137AX Gaming Laptop (Ryzen 7 5800H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),76990.0,HP,176,4.5,Windows,Performance,,2.37,1.0,15.6,141,16:9,1,0,16,0,512,NVIDIA,16,16,8.0,1,1,1,1,1,1,0,0,1,0,,4,,1920,1080,3,0,0,AMD,7,5th
Asus Eeebook 15 E510MA-EJ011WS Laptop (Intel Celeron N4020/ 8GB/ 256GB SSD/ Win11 Home),26990.0,Asus,517,4.15,Windows,Performance,,1.57,1.0,15.6,141,16:9,1,0,8,0,256,Integrated,4,2,2.0,1,0,1,1,1,1,0,0,0,0,,3,42,1920,1080,0,1,0,Intel,N4020,Intel
Dell Inspiron 3530 IN3530NM1NN001ORS1 Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),63990.0,Dell,90,4.35,Windows,Everyday Use,,1.9,1.0,15.6,141,16:9,0,0,8,0,512,Integrated,12,12,10.0,1,0,1,1,1,1,0,0,0,0,,3,41,1920,1080,0,1,0,Intel,i5,13th
HP ProBook 445 G8 7K2J8PA Business Laptop (AMD Ryzen 7 5800U/ 8GB/ 512GB SSD/ FreeDOS),47990.0,HP,76,4.65,Others,Business,19.9,1.37,1.0,14,157,16:9,1,0,8,0,512,AMD,16,16,8.0,1,0,1,1,1,1,0,1,1,0,,3,45,1920,1080,3,0,0,AMD,7,5th
MSI Creator Z17 HX Studio A13V Laptop,247999.0,MSI,84,4.45,Windows,Performance,19,2.49,3.0,17,178,16:9,1,0,32,0,1024,NVIDIA,24,20,14.0,1,1,1,1,1,1,1,1,1,0,,3,90,2560,1600,1,0,0,Intel,i9,13th
Dell Inspiron 7630 IC7630GHHRH001ORS1 2 in 1 Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),93990.0,Dell,100,4.05,Windows,Everyday Use,18.99,2.11,1.0,16,142,16:10,1,1,8,0,512,Integrated,12,12,10.0,1,1,1,1,1,1,1,1,0,0,,6,86,1920,1200,2,0,0,Intel,i5,13th
Dell Vostro 3510 D585049WIN8 Laptop (11th Gen Core i3/ 8GB/ 1TB 256GB SSD/ Win11 Home),43750.0,Dell,68,4.2,Windows,Everyday Use,19,1.69,1.0,15.6,141,16:9,1,0,8,1024,256,Integrated,6,4,2.0,1,1,1,1,0,1,0,0,1,0,,3,41,1920,1080,0,1,0,Intel,i3,11th
HP Victus 15-fb0131AX Gaming Laptop (AMD Ryzen 5 5600H/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),54990.0,HP,329,4.25,Windows,Performance,,2.37,1.0,15.6,141,16:9,1,0,8,0,512,AMD,16,12,6.0,1,1,1,1,1,1,0,0,1,0,,4,,1920,1080,3,0,0,AMD,5,5th
